state/ut,district,year,murder,rape,kidnapping_abduction,dacoity,robbery,arson,hurt,pcr_act,poa_act,other_crimes _against_sts
Maharashtra,Pune Commr.,2008,0,0,0,0,0,0,0,0,0,0
Maharashtra,Pune Rly.,2008,0,0,0,0,0,0,0,0,0,0
Maharashtra,Pune Rural,2008,0,5,0,0,0,0,0,0,1,1
Maharashtra,Raigad,2008,0,2,0,0,0,0,0,0,4,9
Maharashtra,Ratnagiri,2008,0,1,0,0,0,0,0,0,0,1
Maharashtra,Sangli,2008,0,0,0,0,0,0,0,0,0,2
Maharashtra,Satara,2008,0,0,0,0,0,0,0,0,0,1
Maharashtra,Sindhudurg,2008,0,0,0,0,0,0,0,0,0,0
Maharashtra,Solapur Commr.,2008,0,0,0,0,0,0,0,0,0,0
Maharashtra,Solapur Rural,2008,0,4,0,0,1,2,0,0,0,1
Maharashtra,Thane Commr.,2008,0,0,0,0,0,0,1,0,0,0
Maharashtra,Thane Rural,2008,0,2,1,0,0,0,0,0,6,9
Maharashtra,Wardha,2008,1,1,0,0,0,0,0,0,0,2
Maharashtra,Washim,2008,1,0,0,1,0,0,0,0,0,2
Maharashtra,Yavatmal,2008,1,2,0,0,0,0,2,0,3,14
Maharashtra,Total,2008,11,46,7,3,1,8,18,0,47,127
Manipur,Bishnupur,2008,0,0,0,0,0,0,0,0,0,0
Manipur,Chandel,2008,0,0,0,0,0,0,0,0,0,0
Manipur,Churachandpur,2008,0,0,0,0,0,0,0,0,0,0
Manipur,Cid,2008,0,0,0,0,0,0,0,0,0,0
Manipur,Imphal East,2008,0,0,1,0,0,0,0,0,0,0
Manipur,Imphal West,2008,0,0,0,0,0,0,0,0,0,0
Manipur,Senapati,2008,0,0,0,0,0,0,0,0,0,0
Manipur,Tamenglong,2008,0,0,0,0,0,0,0,0,0,0
Manipur,Thoubal,2008,0,0,0,0,0,0,0,0,0,0
Manipur,Ukhrul,2008,0,0,0,0,0,0,0,0,0,0
Manipur,Total,2008,0,0,1,0,0,0,0,0,0,0
Meghalaya,Garo Hills East,2008,0,0,0,0,0,0,0,0,0,0
Meghalaya,Garo Hills South,2008,0,0,0,0,0,0,0,0,0,0
Meghalaya,Garo Hills West,2008,0,0,0,0,0,0,0,0,0,0
Meghalaya,Jaintia Hills,2008,0,0,0,0,0,0,0,0,0,0
Meghalaya,Khasi Hills East,2008,0,0,0,0,0,0,0,0,0,0
Meghalaya,Khasi Hills West,2008,0,0,0,0,0,0,0,0,0,0
Meghalaya,Ri-Bhoi,2008,0,0,0,0,0,0,0,0,0,0
Meghalaya,Total,2008,0,0,0,0,0,0,0,0,0,0
Mizoram,Aizawl,2008,0,0,0,0,0,0,0,0,0,0
Mizoram,Champhai,2008,0,0,0,0,0,0,0,0,0,0
Mizoram,Kolasib,2008,0,0,0,0,0,0,0,0,0,0
Mizoram,Lawngtlai,2008,0,0,0,0,0,0,0,0,0,0
Mizoram,Lunglei,2008,0,0,0,0,0,0,0,0,0,0
Mizoram,Mamit,2008,0,0,0,0,0,0,0,0,0,0
Mizoram,Saiha,2008,0,0,0,0,0,0,0,0,0,0
Mizoram,Serchhip,2008,0,0,0,0,0,0,0,0,0,0
Mizoram,Total,2008,0,0,0,0,0,0,0,0,0,0
Nagaland,Dimapur,2008,0,0,0,0,0,0,0,0,0,0
Nagaland,Kiphire,2008,0,0,0,0,0,0,0,0,0,0
Nagaland,Kohima,2008,0,0,0,0,0,0,0,0,0,0
Nagaland,Longleng,2008,0,0,0,0,0,0,0,0,0,0
Nagaland,Mokokchung,2008,0,0,0,0,0,0,0,0,0,0
Nagaland,Mon,2008,0,0,0,0,0,0,0,0,0,0
Nagaland,Peren,2008,0,0,0,0,0,0,0,0,0,0
Nagaland,Phek,2008,0,0,0,0,0,0,0,0,0,0
Nagaland,Tuensang,2008,0,0,0,0,0,0,0,0,0,0
Nagaland,Wokha,2008,0,0,0,0,0,0,0,0,0,0
Nagaland,Zunheboto,2008,0,0,0,0,0,0,0,0,0,0
Nagaland,Total,2008,0,0,0,0,0,0,0,0,0,0
Odisha,Angul,2008,0,2,1,0,0,0,0,0,2,0
Odisha,Balasore,2008,0,3,0,0,0,0,20,0,0,0
Odisha,Baragarh,2008,0,0,0,0,0,0,9,0,0,0
Odisha,Berhampur,2008,0,0,0,0,0,0,0,0,1,1
Odisha,Bhadrak,2008,0,0,0,0,0,0,0,0,3,0
Odisha,Bolangir,2008,0,1,2,0,7,4,2,0,0,51
Odisha,Boudh,2008,0,0,0,0,0,0,2,0,2,0
Odisha,Cuttack,2008,0,0,0,0,0,0,0,0,0,2
Odisha,Dcp Bbsr,2008,0,0,0,0,0,0,1,0,0,6
Odisha,Dcp Ctc,2008,0,0,4,0,0,0,0,0,0,0
Odisha,Deogarh,2008,0,0,0,0,1,0,4,0,0,0
Odisha,Dhenkanal,2008,0,3,0,0,0,0,7,0,24,14
Odisha,Gajapati,2008,0,0,0,0,0,0,0,0,11,11
Odisha,Ganjam,2008,0,0,0,0,0,0,0,0,0,0
Odisha,Jagatsinghpur,2008,0,0,0,0,0,0,0,0,0,1
Odisha,Jajpur,2008,0,0,0,0,0,0,0,0,2,2
Odisha,Jharsuguda,2008,1,1,0,0,0,0,5,0,0,11
Odisha,Kalahandi,2008,0,0,0,0,0,0,2,0,0,8
Odisha,Kandhamal,2008,0,0,0,0,0,0,1,0,11,11
Odisha,Kendrapara,2008,0,0,0,0,0,0,0,0,0,0
Odisha,Keonjhar,2008,0,4,0,0,0,0,0,0,0,0
Odisha,Khurda,2008,0,0,0,0,0,0,0,0,0,0
Odisha,Koraput,2008,2,4,0,0,0,0,0,0,10,0
Odisha,Malkangir,2008,0,2,0,0,0,0,0,0,7,13
Odisha,Mayurbhanj,2008,0,2,0,0,0,0,0,0,0,37
Odisha,Nayagarh,2008,0,0,0,0,0,0,0,0,0,0
Odisha,Nowrangpur,2008,0,2,0,0,0,0,1,0,24,10
Odisha,Nuapada,2008,0,0,2,0,0,1,8,0,8,8
Odisha,Puri,2008,0,0,0,0,0,0,1,0,1,0
Odisha,Rayagada,2008,0,1,0,0,0,0,0,0,5,0
Odisha,Rourkela,2008,1,8,0,0,0,0,12,0,0,8
Odisha,Sambalpur,2008,1,2,0,0,0,0,6,0,23,14
Odisha,Sonepur,2008,0,0,0,0,0,0,1,0,6,0
Odisha,Srp(Cuttack),2008,0,0,0,0,0,0,0,0,1,1
Odisha,Srp(Rourkela),2008,0,0,0,0,0,0,0,0,0,1
Odisha,Sundargarh,2008,1,3,0,0,0,0,3,0,0,6
Odisha,Total,2008,6,38,9,0,8,5,85,0,141,216
Punjab,Amritsar,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Amritsar Rural,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Barnala,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Batala,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Bhatinda,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Faridkot,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Fatehgarh Sahib,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Ferozpur,2008,0,0,0,0,0,0,0,0,0,0
Punjab,G.R.P,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Gurdaspur,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Hoshiarpur,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Jalandhar,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Kapurthala,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Khanna,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Ludhiana,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Ludhiana Rural,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Mansa,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Moga,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Muktsar,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Patiala,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Ropar,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Sangrur,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Sas Ngr,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Sbs Nagar,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Tarn Taran,2008,0,0,0,0,0,0,0,0,0,0
Punjab,Total,2008,0,0,0,0,0,0,0,0,0,0
Rajasthan,Ajmer,2008,0,2,0,0,0,0,0,0,1,8
Rajasthan,Alwar,2008,2,5,0,0,0,2,1,0,0,30
Rajasthan,Banswara,2008,0,2,1,0,0,0,15,0,2,8
Rajasthan,Baran,2008,0,7,1,0,0,0,5,0,0,31
Rajasthan,Barmer,2008,0,0,0,0,0,1,1,0,1,47
Rajasthan,Bharatpur,2008,0,1,0,0,0,1,0,0,2,38
Rajasthan,Bhilwara,2008,0,0,0,0,0,0,0,0,1,32
Rajasthan,Bikaner,2008,0,2,0,0,0,0,0,0,1,8
Rajasthan,Bundi,2008,0,2,1,0,0,0,3,0,0,24
Rajasthan,Chittorgarh,2008,2,1,0,0,0,0,0,0,1,18
Rajasthan,Churu,2008,0,0,0,0,0,0,4,0,0,1
Rajasthan,Dausa,2008,1,0,1,0,0,0,2,0,0,56
Rajasthan,Dholpur,2008,0,0,1,0,0,0,0,0,0,14
Rajasthan,Dungarpur,2008,0,2,0,0,0,0,0,0,2,12
Rajasthan,G.R.P.,2008,0,0,0,0,0,0,0,0,0,0
Rajasthan,Ganganagar,2008,0,0,0,0,0,0,0,0,0,3
Rajasthan,Hanumangarh,2008,0,0,0,0,0,0,0,0,0,1
Rajasthan,Jaipur East,2008,0,0,0,0,0,0,0,0,1,14
Rajasthan,Jaipur North,2008,0,0,0,0,0,0,0,0,0,16
Rajasthan,Jaipur Rural,2008,2,0,0,0,0,1,5,0,1,86
Rajasthan,Jaipur South,2008,0,0,0,0,0,0,0,0,0,14
Rajasthan,Jaisalmer,2008,0,0,0,0,0,0,0,0,0,17
Rajasthan,Jalore,2008,0,0,0,0,0,0,0,0,0,21
Rajasthan,Jhalawar,2008,2,1,0,0,0,0,10,0,0,28
Rajasthan,Jhunjhunu,2008,0,1,0,0,0,0,0,0,0,12
Rajasthan,Jodhpur City,2008,0,0,0,0,0,0,3,0,0,0
Rajasthan,Jodhpur Rural,2008,0,0,0,0,0,0,26,0,0,0
Rajasthan,Karauli,2008,0,1,0,0,0,0,0,0,0,33
Rajasthan,Kota City,2008,1,2,0,0,0,0,0,0,0,12
Rajasthan,Kota Rural,2008,2,0,0,0,0,0,3,0,0,22
Rajasthan,Nagaur,2008,0,1,0,0,0,0,0,0,0,1
Rajasthan,Pali,2008,0,0,0,0,0,2,1,0,0,24
Rajasthan,Pratapgarh,2008,0,2,0,0,0,0,6,0,0,20
Rajasthan,Rajsamand,2008,0,1,0,0,0,0,6,0,0,5
Rajasthan,Sawai Madhopur,2008,1,1,0,0,0,0,0,0,0,54
Rajasthan,Sikar,2008,1,1,2,0,0,0,4,0,1,26
Rajasthan,Sirohi,2008,1,1,0,0,0,0,10,0,1,10
Rajasthan,Tonk,2008,0,1,1,0,0,0,23,0,0,27
Rajasthan,Udaipur,2008,0,3,0,0,0,2,2,0,2,46
Rajasthan,Total,2008,15,40,8,0,0,9,130,0,17,819
Sikkim,East,2008,0,2,0,0,0,0,2,0,0,2
Sikkim,North,2008,0,0,0,0,0,0,0,0,0,0
Sikkim,South,2008,0,0,0,0,0,0,1,0,0,2
Sikkim,West,2008,0,0,1,0,0,0,2,0,0,0
Sikkim,Total,2008,0,2,1,0,0,0,5,0,0,4
Tamil Nadu,Chennai,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Chennai Rly.,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Chennaisuburban,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Coimbatore Rural,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Coimbatore Urban,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Cuddalore,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Dharmapuri,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Dindigul,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Erode,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Kanchipuram,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Kanyakumari,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Karur,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Krishnagiri,2008,0,0,0,0,0,0,1,0,0,0
Tamil Nadu,Madurai Rural,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Madurai Urban,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Nagapattinam,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Namakkal,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Nilgiris,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Perambalur,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Pudukottai,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Ramnathapuram,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Salem Rural,2008,0,0,0,0,0,0,0,0,1,0
Tamil Nadu,Salem Urban,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Sivagangai,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thanjavur,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Theni,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thirunelveli Rural,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thirunelveli Urban,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thiruvallur,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thiruvannamalai,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thiruvarur,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thoothugudi,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Trichy Rly.,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Trichy Rural,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Trichy Urban,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Vellore,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Villupuram,2008,0,2,0,0,0,0,4,0,0,6
Tamil Nadu,Virudhunagar,2008,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Total,2008,0,2,0,0,0,0,5,0,1,6
Tripura,Dhalai,2008,0,0,0,0,0,0,0,0,0,0
Tripura,North,2008,0,0,0,0,0,0,1,0,1,9
Tripura,South,2008,1,2,0,0,0,0,0,0,0,0
Tripura,West,2008,0,0,0,0,0,0,0,0,0,0
Tripura,Total,2008,1,2,0,0,0,0,1,0,1,9
Uttar Pradesh,Agra,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Aligarh,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Allahabad,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Ambedkar Nagar,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Auraiya,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Azamgarh,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Badaun,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Baghpat,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Bahraich,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Ballia,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Balrampur,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Banda,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Barabanki,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Bareilly,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Basti,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Bijnor,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Bulandshahar,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Chandoli,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Chitrakoot Dham,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Deoria,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Etah,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Etawah,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Faizabad,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Fatehgarh,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Fatehpur,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Firozabad,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,G.R.P.,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Gautambudh Nagar,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Ghaziabad,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Ghazipur,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Gonda,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Gorakhpur,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Hamirpur,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Hardoi,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Hathras,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,J.P.Nagar,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Jalaun,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Jaunpur,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Jhansi,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Kannauj,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Kanpur Dehat,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Kanpur Nagar,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Kanshiram Nagar,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Kaushambi,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Khiri,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Kushi Nagar,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Lalitpur,2008,0,0,0,0,0,0,0,0,9,0
Uttar Pradesh,Lucknow,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Maharajganj,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Mahoba,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Mainpuri,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Mathura,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Mau,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Meerut,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Mirzapur,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Moradabad,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Muzaffarnagar,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Pilibhit,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Pratapgarh,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Raibareilly,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Rampur,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Saharanpur,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Sant Kabirnagar,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Shahjahanpur,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Shrawasti,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Sidharthnagar,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Sitapur,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Sonbhadra,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,St.Ravidasnagar,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Sultanpur,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Unnao,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Varanasi,2008,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Total,2008,0,0,0,0,0,0,0,0,9,0
Uttarakhand,Almora,2008,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Bageshwar,2008,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Chamoli,2008,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Champawat,2008,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Dehradun,2008,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Haridwar,2008,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Nainital,2008,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Pauri Garhwal,2008,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Pithoragarh,2008,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Rudra Prayag,2008,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Tehri Garhwal,2008,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Udhamsingh Nagar,2008,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Uttarkashi,2008,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Total,2008,0,0,0,0,0,0,0,0,0,0
West Bengal,24 Parganas North,2008,0,0,0,0,0,0,0,0,1,1
West Bengal,24 Parganas South,2008,0,0,0,0,0,0,0,0,0,0
West Bengal,Asansol,2008,0,0,0,0,0,0,0,0,0,0
West Bengal,Bankura,2008,0,0,0,0,0,0,0,0,1,1
West Bengal,Birbhum,2008,0,2,0,0,0,0,0,0,0,2
West Bengal,Burdwan,2008,0,0,0,0,0,0,0,0,0,0
West Bengal,Coochbehar,2008,0,0,0,0,0,0,0,0,0,0
West Bengal,Dakshin Dinajpur,2008,0,0,0,0,0,0,0,0,0,0
West Bengal,Darjeeling,2008,0,0,0,0,0,0,1,0,1,0
West Bengal,Hooghly,2008,0,0,0,0,0,0,0,0,0,0
West Bengal,Howrah,2008,0,0,0,0,0,0,0,0,0,0
West Bengal,Howrah G.R.P.,2008,0,0,0,0,0,0,0,0,0,0
West Bengal,Jalpaiguri,2008,0,0,0,0,0,0,0,0,0,0
West Bengal,Kharagpur G.R.P.,2008,0,0,0,0,0,0,0,0,0,0
West Bengal,Kolkata,2008,0,0,0,0,0,0,0,0,0,0
West Bengal,Malda,2008,0,0,0,0,0,0,0,0,0,0
West Bengal,Murshidabad,2008,0,0,0,0,0,0,0,0,0,0
West Bengal,Nadia,2008,0,0,0,0,0,0,0,0,0,0
West Bengal,Paschim Midnapur,2008,0,0,0,0,0,0,0,0,1,1
West Bengal,Purab Midnapur,2008,0,0,0,0,0,0,0,0,0,0
West Bengal,Purulia,2008,0,0,1,0,0,0,0,0,1,1
West Bengal,Sealdah G.R.P.,2008,0,0,0,0,0,0,0,0,0,0
West Bengal,Siliguri G.R.P.,2008,0,1,0,0,0,0,0,0,0,0
West Bengal,Uttar Dinajpur,2008,0,0,0,0,0,0,0,0,0,1
West Bengal,Total,2008,0,3,1,0,0,0,1,0,5,7
A & N Islands,Andaman,2008,1,0,0,0,0,0,0,0,2,0
A & N Islands,Nicobar,2008,0,0,0,0,0,0,0,0,0,0
A & N Islands,Total,2008,1,0,0,0,0,0,0,0,2,0
Chandigarh,Chandigarh,2008,0,0,0,0,0,0,0,0,0,0
Chandigarh,Total,2008,0,0,0,0,0,0,0,0,0,0
D & N Haveli,D And N Haveli,2008,0,0,4,0,0,0,0,0,2,4
D & N Haveli,Total,2008,0,0,4,0,0,0,0,0,2,4
Daman & Diu,Daman,2008,0,0,0,0,0,0,0,0,0,0
Daman & Diu,Diu,2008,0,0,0,0,0,0,0,0,0,0
Daman & Diu,Total,2008,0,0,0,0,0,0,0,0,0,0
Delhi,Caw,2008,0,0,0,0,0,0,0,0,0,0
Delhi,Central,2008,0,0,0,0,0,0,0,0,0,0
Delhi,Crime Branch,2008,0,0,0,0,0,0,0,0,0,0
Delhi,East,2008,0,0,0,0,0,0,0,0,0,0
Delhi,Eow,2008,0,0,0,0,0,0,0,0,0,0
Delhi,Grp(Rly),2008,0,0,0,0,0,0,0,0,0,0
Delhi,Igi Airport,2008,0,0,0,0,0,0,0,0,0,0
Delhi,New Delhi,2008,0,0,0,0,0,0,0,0,0,0
Delhi,North,2008,0,0,0,0,0,0,0,0,0,0
Delhi,North-East,2008,0,0,0,0,0,0,0,0,0,0
Delhi,North-West,2008,0,0,0,0,0,0,0,0,0,0
Delhi,Outer,2008,0,0,0,0,0,0,0,0,0,0
Delhi,South,2008,0,0,0,0,0,0,0,0,0,0
Delhi,South-East,2008,0,0,0,0,0,0,0,0,0,0
Delhi,South-West,2008,0,0,0,0,0,0,0,0,0,0
Delhi,Stf,2008,0,0,0,0,0,0,0,0,0,0
Delhi,West,2008,0,0,0,0,0,0,0,0,0,0
Delhi,Total,2008,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Lakshadweep,2008,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Total,2008,0,0,0,0,0,0,0,0,0,0
Puducherry,Karaikal,2008,0,0,0,0,0,0,0,0,0,0
Puducherry,Puducherry,2008,0,0,0,0,0,0,0,0,0,0
Puducherry,Total,2008,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Adilabad,2009,0,4,0,0,0,0,2,0,4,21
Andhra Pradesh,Anantapur,2009,0,3,0,0,0,0,13,0,33,27
Andhra Pradesh,Chittoor,2009,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Cuddapah,2009,0,0,0,0,0,0,3,0,1,3
Andhra Pradesh,Cyberabad,2009,0,0,0,0,0,0,2,0,14,0
Andhra Pradesh,East Godavari,2009,0,0,0,0,0,0,0,0,4,7
Andhra Pradesh,Guntakal Rly.,2009,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Guntur,2009,1,6,0,0,0,0,3,0,9,17
Andhra Pradesh,Hyderabad City,2009,0,0,0,0,0,0,0,0,6,3
Andhra Pradesh,Karimnagar,2009,1,0,0,0,0,0,0,0,7,10
Andhra Pradesh,Khammam,2009,0,8,1,0,0,0,8,0,13,39
Andhra Pradesh,Krishna,2009,0,1,0,0,0,0,2,2,1,3
Andhra Pradesh,Kurnool,2009,0,0,0,0,0,0,10,0,5,9
Andhra Pradesh,Mahaboobnagar,2009,0,2,0,0,0,0,11,0,48,32
Andhra Pradesh,Medak,2009,0,1,0,0,0,0,2,0,10,7
Andhra Pradesh,Nalgonda,2009,1,4,0,0,0,0,17,0,80,62
Andhra Pradesh,Nellore,2009,1,2,0,0,0,0,7,0,11,17
Andhra Pradesh,Nizamabad,2009,0,1,0,0,0,0,3,0,7,27
Andhra Pradesh,Prakasham,2009,0,0,0,0,0,0,2,0,5,11
Andhra Pradesh,Ranga Reddy,2009,0,0,0,0,0,0,0,0,6,0
Andhra Pradesh,Secunderabad Rly.,2009,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Srikakulam,2009,0,0,0,0,0,0,3,0,5,2
Andhra Pradesh,Vijayawada City,2009,0,1,0,0,0,0,25,0,0,14
Andhra Pradesh,Vijayawada Rly.,2009,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Visakha Rural,2009,0,0,0,0,0,0,0,0,9,0
